,latitude,longitude,유형,이름,시,구,동,최대 매매가(만원),최소 매매가(만원),최대 전세가(만원),최소 전세가(만원),전세가율,실거래년1,실거래월1,실거래가1,실거래년2,실거래월2,실거래가2,실거래년3,실거래월3,실거래가3
187,37.776733,128.910448,아파트,대목7차,강원도,강릉시,포남동,0,0,0,0,0,2022,2,8800,2021,7,8800,2020,6,8000
188,37.777549,128.915022,아파트,대목맨션,강원도,강릉시,포남동,17000,14000,0,0,0.0,2023,3,12800,2021,6,8000,2020,12,10000
189,37.776291,128.913406,아파트,대인4차,강원도,강릉시,포남동,21000,5100,4000,3800,0.19047619047619047,2023,4,5100,2023,3,4800,2023,1,5000
190,37.769804,128.905611,아파트,대일,강원도,강릉시,포남동,0,0,0,0,0,2022,9,9800,2022,2,9000,2021,11,8000
191,37.763376,128.909172,아파트,동남,강원도,강릉시,포남동,17000,12800,0,0,0.0,2023,6,12800,2023,3,11000,2022,11,8000
192,37.776579,128.911225,아파트,동덕영진,강원도,강릉시,포남동,0,0,6000,6000,0,2023,7,6000,2023,2,6300,2022,1,5800
193,37.777807,128.914539,아파트,동명맨션,강원도,강릉시,포남동,0,0,0,0,0,2022,5,14800,2021,10,10500,2020,10,9100
194,37.769382,128.90264,아파트,동명맨션2차,강원도,강릉시,포남동,0,0,0,0,0,2016,5,9000,2015,9,8500,2015,2,8500
195,37.766569,128.909881,아파트,로얄,강원도,강릉시,포남동,14300,14300,0,0,0.0,2023,4,9500,2023,1,9800,2022,6,11000
196,37.75922,128.907202,아파트,무궁화국민주택,강원도,강릉시,포남동,12000,12000,0,0,0.0,0,0,0,0,0,0,0,0,0
197,37.769146,128.902875,아파트,미라보,강원도,강릉시,포남동,0,0,12000,12000,0,2022,10,10000,2022,5,10100,2022,4,11000
198,37.774763,128.913189,아파트,미진맨션,강원도,강릉시,포남동,0,0,0,0,0,2020,12,10500,2016,10,10500,0,0,0
199,37.770395,128.910246,아파트,미진맨션2차,강원도,강릉시,포남동,0,0,0,0,0,2022,9,25000,2022,7,21850,2020,8,13000
200,37.768927,128.919249,아파트,민락,강원도,강릉시,포남동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,37.774689,128.910832,아파트,백조,강원도,강릉시,포남동,12500,10500,0,0,0.0,2022,8,10700,2022,5,11000,2021,12,7000
202,37.760669,128.906109,아파트,삼우골든맨션,강원도,강릉시,포남동,38500,34000,0,0,0.0,2023,6,25000,2023,3,22500,2021,2,13200
203,37.771261,128.903924,아파트,삼일,강원도,강릉시,포남동,12500,10000,0,0,0.0,2023,3,10900,2022,10,11700,2022,5,9000
204,37.77617,128.910373,아파트,삼호,강원도,강릉시,포남동,13500,9000,8000,6000,0.5925925925925926,2023,3,9000,2022,5,8000,2022,4,10000
205,37.775165,128.906286,아파트,삼화,강원도,강릉시,포남동,13900,8000,10000,8000,0.7194244604316546,0,0,0,0,0,0,0,0,0
206,37.766762,128.903844,아파트,서일,강원도,강릉시,포남동,0,0,0,0,0,2022,1,2400,2021,11,3000,2021,2,3650
207,37.763633,128.905067,아파트,세화,강원도,강릉시,포남동,0,0,0,0,0,2021,8,7000,2015,5,5300,2009,12,3000
208,37.780488,128.904281,아파트,썬라이즈(도시형),강원도,강릉시,포남동,0,0,8000,7500,0,0,0,0,0,0,0,0,0,0
209,37.777755,128.915029,아파트,영진,강원도,강릉시,포남동,20000,20000,0,0,0.0,2022,4,12400,2018,4,14500,2017,10,12300
210,37.759767,128.907517,아파트,옥포,강원도,강릉시,포남동,8000,8000,0,0,0.0,0,0,0,0,0,0,0,0,0
211,37.76257,128.905801,아파트,용지국민,강원도,강릉시,포남동,0,0,0,0,0,2019,9,7260,2019,6,7000,2015,8,4400
212,37.772764,128.908799,아파트,유화,강원도,강릉시,포남동,0,0,0,0,0,2021,2,8000,2019,12,6200,2018,1,6450
213,37.771749,128.914701,아파트,일송,강원도,강릉시,포남동,20000,16500,14000,14000,0.7,2023,6,16400,2023,2,18400,2023,1,12700
214,37.762218,128.905154,아파트,장미,강원도,강릉시,포남동,9500,9500,0,0,0.0,0,0,0,0,0,0,0,0,0
215,37.776341,128.912691,아파트,정아새솔,강원도,강릉시,포남동,14000,13500,12000,12000,0.8571428571428571,0,0,0,0,0,0,0,0,0
216,37.770041,128.901275,아파트,정아아트,강원도,강릉시,포남동,18000,18000,0,0,0.0,2018,3,5600,2016,11,4580,2012,4,4500
217,37.764676,128.909937,아파트,조성맨션,강원도,강릉시,포남동,11000,11000,0,0,0.0,2022,10,11800,2020,2,7200,2020,1,7000
218,37.775132,128.909441,아파트,주공1차,강원도,강릉시,포남동,18000,11500,6000,2500,0.3333333333333333,2023,4,15000,2023,3,10900,2023,1,10500
219,37.780691,128.916502,아파트,주공2차,강원도,강릉시,포남동,18700,10500,9000,8000,0.48128342245989303,2022,10,10400,2022,4,14300,2022,3,13000
220,37.760972,128.907747,아파트,진달래,강원도,강릉시,포남동,11500,11500,0,0,0.0,2022,4,11000,2022,3,10900,2020,8,5200
221,37.771432,128.913652,아파트,청송,강원도,강릉시,포남동,32000,24500,0,0,0.0,2023,7,26300,2023,5,25800,2023,4,27000
222,37.780732,128.903914,아파트,파인빌리지(도시형),강원도,강릉시,포남동,8800,8000,0,0,0.0,0,0,0,0,0,0,0,0,0
223,37.768542,128.905611,아파트,포남대림,강원도,강릉시,포남동,28000,27500,0,0,0.0,2009,3,8500,0,0,0,0,0,0
224,37.768834,128.915249,아파트,혜성,강원도,강릉시,포남동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,37.753014,128.867319,아파트,LH미디어촌6단지,강원도,강릉시,홍제동,45000,31000,28000,26000,0.6222222222222222,2023,7,32000,2023,5,31500,2023,4,32900
226,37.753476,128.883961,아파트,강릉홍제푸르지오,강원도,강릉시,홍제동,41000,36500,0,0,0.0,2022,9,38500,2022,7,39500,2022,5,37500
227,37.75101,128.88394,아파트,미성1차,강원도,강릉시,홍제동,14000,13500,0,0,0.0,2023,5,12600,2023,1,12000,2022,11,9000
228,37.755593,128.878073,아파트,삼우,강원도,강릉시,홍제동,0,0,0,0,0,2022,7,9800,2021,10,13000,2021,5,8400
229,37.75543,128.879435,아파트,서일,강원도,강릉시,홍제동,0,0,0,0,0,2022,12,15700,2021,8,14200,2020,9,9800
230,37.755976,128.867898,아파트,우미린,강원도,강릉시,홍제동,62000,44000,40000,34000,0.6451612903225806,2023,7,38800,2023,6,40400,2023,5,40500
231,37.75115,128.88351,아파트,홍제우산,강원도,강릉시,홍제동,19000,13000,0,0,0.0,2023,6,6700,2023,5,7100,2023,3,6700
232,37.74995,128.883247,아파트,홍제한신휴플러스,강원도,강릉시,홍제동,47000,33000,23000,23000,0.48936170212765956,2023,6,29000,2023,2,27900,2022,11,28000
233,37.750844,128.881762,아파트,홍제힐스테이트,강원도,강릉시,홍제동,50000,33000,37500,29000,0.75,2022,5,38400,2021,12,37200,0,0,0
234,37.738335,128.865513,아파트,강릉서희스타힐스리버파크,강원도,강릉시,회산동,45000,26500,30000,30000,0.6666666666666666,2023,6,26200,2023,4,25500,2023,1,29200
235,37.73807,128.863218,아파트,강릉회산한신더휴,강원도,강릉시,회산동,55000,40000,33000,33000,0.6,2022,8,46300,2022,2,47000,2021,10,38300
236,37.741228,128.864191,아파트,힐스테이트강릉,강원도,강릉시,회산동,50000,30000,25000,25000,0.5,2023,4,31800,2023,3,29500,2022,7,35700
237,38.378595,128.463757,아파트,간성대명,강원도,고성군,간성읍,9200,9200,0,0,0.0,2023,3,6500,2023,1,6200,2022,12,6400
238,38.380031,128.477835,아파트,간성스위트엠센트럴,강원도,고성군,간성읍,0,0,0,0,0,2022,5,21500,0,0,0,0,0,0
239,38.379563,128.478979,아파트,고성삼익레스타운,강원도,고성군,간성읍,0,0,9000,9000,0,2023,7,7000,2023,6,6600,2023,5,7550
240,38.377932,128.463436,아파트,고성석미모닝파크,강원도,고성군,간성읍,0,0,0,0,0,2023,4,15000,2021,4,11688,0,0,0
241,38.377324,128.471051,아파트,동해(183),강원도,고성군,간성읍,0,0,0,0,0,2022,11,7000,2022,3,5400,2019,1,4800
242,38.377436,128.465667,아파트,동해(501),강원도,고성군,간성읍,0,0,0,0,0,2022,8,6200,2021,10,6300,2020,10,5500
243,38.434606,128.455209,아파트,거진오션상떼빌,강원도,고성군,거진읍,34000,27300,0,0,0.0,2023,5,29000,2023,3,29500,2023,2,23000
244,38.445832,128.450571,아파트,뉴빌리지,강원도,고성군,거진읍,22000,16000,0,0,0.0,2023,3,14400,2021,9,13000,2021,8,14000
245,38.438668,128.44952,아파트,동진,강원도,고성군,거진읍,0,0,0,0,0,2023,5,6000,2021,9,5700,2021,6,4500
246,38.253971,128.560204,아파트,고성봉포코아루오션비치,강원도,고성군,토성면,49000,25000,30000,17000,0.6122448979591837,2023,5,25000,2023,3,26000,2023,2,25700
247,38.254573,128.560296,아파트,고성봉포코아루오션파인,강원도,고성군,토성면,16511,16511,0,0,0.0,0,0,0,0,0,0,0,0,0
248,38.255649,128.556479,아파트,고성천진한신더휴,강원도,고성군,토성면,47000,29000,26200,16000,0.5574468085106383,2021,6,25368,2021,4,25368,0,0,0
249,38.248105,128.565154,아파트,봉포스위트엠오션파크,강원도,고성군,토성면,36000,23000,20000,20000,0.5555555555555556,2023,4,30000,2023,3,30000,2022,10,27000
250,38.268089,128.554642,아파트,유진클래시움,강원도,고성군,토성면,34000,13500,15000,12000,0.4411764705882353,2023,5,10500,2023,4,19000,2022,9,15000
251,37.483907,129.127654,아파트,동해북평1단지,강원도,동해시,구미동,7500,7500,0,0,0.0,0,0,0,0,0,0,0,0,0
252,37.480312,129.128105,아파트,유성타워,강원도,동해시,구미동,0,0,0,0,0,2018,4,5800,2016,1,7050,2014,3,6800
253,37.48192,129.13002,아파트,현진,강원도,동해시,구미동,0,0,0,0,0,2022,6,4200,2022,2,3400,2021,4,4000
254,37.480721,129.12492,아파트,성협3차,강원도,동해시,단봉동,9000,9000,0,0,0.0,2023,2,9000,2021,11,7300,2021,6,7000
255,37.479419,129.119127,아파트,성협5차(24-4),강원도,동해시,단봉동,6000,5500,0,0,0.0,2023,3,2400,2022,12,3800,2022,9,2300
256,37.578907,129.114237,아파트,화목썬빌리지,강원도,동해시,대진동,18000,18000,0,0,0.0,2023,6,17000,2023,5,15600,0,0,0
257,37.490438,129.109451,아파트,대아,강원도,동해시,동회동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,37.487377,129.106018,아파트,"동해대동,동회현대,북삼코아루",강원도,동해시,동회동,34000,6400,26000,8000,0.7647058823529411,0,0,0,0,0,0,0,0,0
259,37.490678,129.104821,아파트,북삼2차웰메이드타운,강원도,동해시,동회동,32000,25000,0,0,0.0,2023,4,22000,2021,4,20800,2021,1,18500
260,37.489781,129.106202,아파트,북삼하우스디,강원도,동해시,동회동,34000,19200,0,0,0.0,2023,7,20000,2022,10,19900,2021,12,16500
261,37.487306,129.10873,아파트,협성,강원도,동해시,동회동,0,0,0,0,0,2007,12,3600,0,0,0,0,0,0
262,37.487141,129.11005,아파트,협성2차,강원도,동해시,동회동,8000,8000,0,0,0.0,2021,11,3900,2021,5,3300,2016,10,4000
263,37.559338,129.115116,아파트,삼본,강원도,동해시,묵호진동,8800,7000,0,0,0.0,2023,6,4350,2022,4,2100,2021,5,2200
264,37.556475,129.120597,아파트,삼양비취타워,강원도,동해시,묵호진동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,37.558341,129.113109,아파트,유한타워광이,강원도,동해시,묵호진동,0,0,0,0,0,2023,3,4800,2020,7,3000,2020,6,4000
266,37.556641,129.110697,아파트,유화맨션,강원도,동해시,묵호진동,0,0,12000,12000,0,0,0,0,0,0,0,0,0,0
267,37.547409,129.102547,아파트,강경,강원도,동해시,발한동,0,0,0,0,0,2023,4,3800,2023,2,3000,2022,12,4000
268,37.540808,129.100255,아파트,경민1차,강원도,동해시,발한동,5300,4800,0,0,0.0,2023,6,5950,2022,11,5000,2022,4,4150
269,37.540826,129.100289,아파트,경민2차,강원도,동해시,발한동,0,0,0,0,0,2023,4,3700,2023,3,4800,2022,10,5000
270,37.548297,129.100667,아파트,동해KD아람채,강원도,동해시,발한동,30000,25000,0,0,0.0,2022,10,26700,2022,5,24000,2022,3,24750
271,37.556836,129.102254,아파트,동해발한석미모닝파크,강원도,동해시,발한동,21000,20200,0,0,0.0,0,0,0,0,0,0,0,0,0
272,37.54668,129.105831,아파트,동해프라자(주상복합),강원도,동해시,발한동,12000,9500,0,0,0.0,2022,10,8300,2022,9,6500,2021,10,7700
273,37.55057,129.105638,아파트,발한대림,강원도,동해시,발한동,0,0,0,0,0,2023,3,10000,0,0,0,0,0,0
274,37.547299,129.099953,아파트,범주성지,강원도,동해시,발한동,0,0,0,0,0,2010,10,3700,2007,9,4100,2006,10,3600
275,37.553627,129.103431,아파트,삼성,강원도,동해시,발한동,12000,11500,0,0,0.0,2023,3,8800,2022,6,8700,2022,1,8350
276,37.540171,129.100008,아파트,삼우,강원도,동해시,발한동,5200,3000,0,0,0.0,2022,7,3000,2022,6,2650,2022,4,3250
277,37.546763,129.099849,아파트,삼화,강원도,동해시,발한동,5200,5200,0,0,0.0,2023,6,6000,2022,11,3500,2022,10,5550
278,37.54291,129.102601,아파트,성남,강원도,동해시,발한동,0,0,0,0,0,2021,7,2500,2020,4,1800,2019,12,1500
279,37.539519,129.099155,아파트,우석,강원도,동해시,발한동,4200,4200,3000,2300,0.7142857142857143,2023,5,3550,2022,10,3400,2022,7,3000
280,37.547855,129.101799,아파트,현대썬앤빌동해파크힐,강원도,동해시,발한동,27000,20500,0,0,0.0,2023,6,22000,2023,5,21000,2023,4,24500
281,37.538568,129.108561,아파트,동성,강원도,동해시,부곡동,4500,4500,0,0,0.0,2023,3,4800,2022,10,2500,2021,12,3000
282,37.537403,129.101581,아파트,동해,강원도,동해시,부곡동,6000,5500,3500,3500,0.5833333333333334,2023,3,2900,2022,9,3700,2022,8,3700
283,37.534805,129.103626,아파트,동화,강원도,동해시,부곡동,6800,6800,0,0,0.0,2015,9,2100,2008,3,1500,0,0,0
284,37.536107,129.105061,아파트,보광무지개,강원도,동해시,부곡동,0,0,0,0,0,2020,8,5500,2018,9,6000,2013,11,3500
285,37.537722,129.107335,아파트,삼정,강원도,동해시,부곡동,4000,4000,0,0,0.0,0,0,0,0,0,0,0,0,0
286,37.539027,129.107617,아파트,삼정2차,강원도,동해시,부곡동,15000,15000,0,0,0.0,2023,6,7237,2023,4,12200,2022,6,9900
287,37.537329,129.109086,아파트,삼화미성,강원도,동해시,부곡동,5800,5600,0,0,0.0,2020,4,2000,2015,8,2300,2015,3,2000
288,37.538346,129.10122,아파트,성지,강원도,동해시,부곡동,6000,6000,0,0,0.0,0,0,0,0,0,0,0,0,0
289,37.538849,129.099705,아파트,성협1차,강원도,동해시,부곡동,0,0,0,0,0,2023,4,5400,2022,2,5000,2021,8,4300
290,37.538062,129.105856,아파트,성협2차,강원도,동해시,부곡동,0,0,0,0,0,2022,5,5400,2020,11,4500,2020,6,5700
291,37.536571,129.105234,아파트,승우2차,강원도,동해시,부곡동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,37.538293,129.106181,아파트,승우4차(주상복합),강원도,동해시,부곡동,15000,15000,0,0,0.0,2016,10,7500,2014,5,3200,0,0,0
293,37.538467,129.102959,아파트,썬샤인파크(주상복합),강원도,동해시,부곡동,17500,15500,0,0,0.0,2023,2,13500,2022,4,12800,2022,2,11300
294,37.537516,129.100365,아파트,영동3차,강원도,동해시,부곡동,0,0,0,0,0,2010,9,3300,0,0,0,0,0,0
295,37.537726,129.106127,아파트,유존,강원도,동해시,부곡동,5800,5800,0,0,0.0,2023,4,3500,2022,12,3800,2022,10,3700
296,37.540868,129.109297,아파트,일정골든타워,강원도,동해시,부곡동,22000,7800,0,0,0.0,2023,1,3850,2021,11,3450,2021,10,2900
297,37.537995,129.107803,아파트,천보맨션,강원도,동해시,부곡동,6800,6800,0,0,0.0,2023,4,5800,2020,7,5300,2019,9,5400
298,37.479354,129.121976,아파트,e편한세상동해,강원도,동해시,북평동,36000,27800,24000,24000,0.6666666666666666,2020,5,24200,2020,3,24200,2020,2,23700
299,37.480498,129.119772,아파트,삼성맨션,강원도,동해시,북평동,7500,7500,0,0,0.0,0,0,0,0,0,0,0,0,0
300,37.480341,129.118726,아파트,성협4차,강원도,동해시,북평동,6500,6500,0,0,0.0,2022,4,5500,2017,3,3500,2012,9,4500
301,37.48283,129.123419,아파트,유화맨션,강원도,동해시,북평동,0,0,0,0,0,2022,10,6900,2021,8,9500,2021,7,9500
302,37.480912,129.121785,아파트,주공2단지,강원도,동해시,북평동,5700,5700,0,0,0.0,2023,4,5500,2022,8,4000,2021,12,4000
303,37.499709,129.126461,아파트,덕산,강원도,동해시,송정동,0,0,0,0,0,2023,6,13000,2022,2,12300,2021,10,13000
304,37.494632,129.123914,아파트,매화,강원도,동해시,송정동,0,0,0,0,0,2021,8,3300,2021,7,3500,2020,11,4100
305,37.485685,129.106807,아파트,부영,강원도,동해시,쇄운동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,37.487251,129.099254,아파트,아름다운아침,강원도,동해시,쇄운동,9600,6100,0,0,0.0,2023,7,6200,2023,6,6700,2023,5,6400
307,37.48828,129.099237,아파트,영동4차,강원도,동해시,쇄운동,53000,53000,0,0,0.0,2022,5,4000,2018,2,4600,2016,4,3150
308,37.512093,129.124107,아파트,범주,강원도,동해시,용정동,12000,7500,0,0,0.0,2022,12,12000,2022,7,8800,2022,2,6800
309,37.510889,129.122286,아파트,승우1차,강원도,동해시,용정동,6000,6000,0,0,0.0,2022,9,3000,2022,7,3700,2022,5,4500
310,37.513284,129.122916,아파트,해미르,강원도,동해시,용정동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,37.481215,129.109726,아파트,강변(주상복합),강원도,동해시,이도동,5200,5000,0,0,0.0,2023,3,4850,2021,7,3000,2021,2,3000
312,37.476881,129.1085,아파트,동해아이파크,강원도,동해시,이도동,32000,22000,0,0,0.0,2023,7,22500,2023,6,22800,2023,1,22500
313,37.478629,129.111621,아파트,동해이도주공1단지,강원도,동해시,이도동,7900,6300,0,0,0.0,2023,7,6400,2023,6,6800,2023,5,6700
314,37.47828,129.110462,아파트,동해이도주공2단지,강원도,동해시,이도동,0,0,0,0,0,2023,7,9100,2023,5,9200,2023,4,9600
315,37.47704,129.112161,아파트,동해이도코아루더스카이,강원도,동해시,이도동,30000,25000,0,0,0.0,2019,7,21351,0,0,0,0,0,0
316,37.479441,129.11152,아파트,이도현대,강원도,동해시,이도동,0,0,0,0,0,2023,6,10000,2023,4,9150,2023,2,9800
317,37.49318,129.05569,아파트,동해규수방,강원도,동해시,이로동,3200,2500,0,0,0.0,2023,7,3200,2023,6,3000,2023,5,2300
318,37.526833,129.099787,아파트,ES아뜨리움(민간임대),강원도,동해시,천곡동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,37.522392,129.111648,아파트,동아,강원도,동해시,천곡동,14000,12000,0,0,0.0,2023,4,7500,2022,9,11800,2022,8,12000
320,37.528118,129.102546,아파트,동해금호어울림(주상복합),강원도,동해시,천곡동,31000,25000,0,0,0.0,0,0,0,0,0,0,0,0,0
321,37.520586,129.112062,아파트,동해센트로빌,강원도,동해시,천곡동,0,0,0,0,0,2023,5,13300,2023,1,13250,2022,10,12600
322,37.524282,129.112841,아파트,동해유공타워(주상복합),강원도,동해시,천곡동,0,0,0,0,0,2023,3,9800,2022,10,9000,2022,9,9000
323,37.524519,129.107799,아파트,동해천곡주공1차,강원도,동해시,천곡동,11000,8500,4500,4500,0.4090909090909091,2023,5,8100,2023,3,8000,2022,12,7800
324,37.52077,129.113592,아파트,동해천곡주공2차,강원도,동해시,천곡동,13000,9700,0,0,0.0,2021,6,8100,2018,10,7280,2011,2,4000
325,37.519357,129.109668,아파트,동해천곡주공3차,강원도,동해시,천곡동,10500,8500,7000,7000,0.6666666666666666,2023,3,8400,2022,7,8500,2021,2,6000
326,37.513878,129.121147,아파트,롯데,강원도,동해시,천곡동,19000,10500,11000,11000,0.5789473684210527,2022,10,9100,2022,9,11800,2022,3,9200
327,37.517226,129.11777,아파트,범주성지,강원도,동해시,천곡동,8500,8000,0,0,0.0,2022,6,5800,2016,4,6100,2015,4,4700
328,37.52296,129.11222,아파트,삼성,강원도,동해시,천곡동,16900,15500,0,0,0.0,2023,5,8000,2023,3,9000,2021,7,8800
329,37.51878,129.114961,아파트,삼성골드맨션(주상복합),강원도,동해시,천곡동,0,0,0,0,0,2021,8,5400,2021,6,4000,2017,6,7500
330,37.518169,129.115306,아파트,삼성타워(주상복합),강원도,동해시,천곡동,0,0,0,0,0,2021,6,8000,2020,8,6000,2020,7,7000
331,37.521502,129.113669,아파트,삼양타워2차,강원도,동해시,천곡동,0,0,0,0,0,2022,7,8350,2020,6,5500,2019,2,9300
332,37.516612,129.108619,아파트,시영1차,강원도,동해시,천곡동,6500,6200,0,0,0.0,2022,5,7500,2022,4,5600,2021,8,4800
333,37.516412,129.107763,아파트,시영2차,강원도,동해시,천곡동,0,0,0,0,0,2022,4,6500,2021,8,4600,2021,5,4000
334,37.515773,129.106766,아파트,시영3차,강원도,동해시,천곡동,8300,8300,0,0,0.0,2023,6,5150,2023,5,6000,2023,2,6000
335,37.52005,129.120165,아파트,쌍용(주상복합),강원도,동해시,천곡동,25000,24000,0,0,0.0,2023,1,9000,2022,4,14000,2022,3,10500
336,37.526455,129.10615,아파트,이안동해센트럴,강원도,동해시,천곡동,38000,27000,24000,24000,0.631578947368421,2023,2,23000,2022,1,21474,2021,11,21254
337,37.521311,129.103939,아파트,주공4차,강원도,동해시,천곡동,10000,6700,7800,4000,0.78,2023,7,6000,2023,5,6550,2023,3,7500
338,37.523563,129.10028,아파트,천곡금호어울림라포레,강원도,동해시,천곡동,33500,23800,0,0,0.0,2020,5,20359,2020,4,19000,2020,2,19400
339,37.528527,129.099356,아파트,천곡한양수자인,강원도,동해시,천곡동,23000,20000,0,0,0.0,2023,4,20500,2023,3,20700,2023,2,19700
340,37.526211,129.107055,아파트,한양1단지,강원도,동해시,천곡동,16000,11000,0,0,0.0,2023,6,12500,2023,1,8500,2022,12,9200
341,37.526867,129.10823,아파트,"한양2,3단지",강원도,동해시,천곡동,15500,7000,14000,11500,0.9032258064516129,2022,8,5300,2022,5,5500,2022,4,6300
342,37.519125,129.105525,아파트,현대,강원도,동해시,천곡동,15500,11700,0,0,0.0,2023,2,11700,2022,9,11300,2022,8,11700
343,37.518178,129.113752,아파트,혜원,강원도,동해시,천곡동,0,0,0,0,0,2022,10,12000,2021,8,9850,2017,3,11000
344,37.532408,129.112023,아파트,동해엘리시아,강원도,동해시,평릉동,29500,26000,0,0,0.0,2023,6,26000,2022,12,23000,2022,11,27700
345,37.529697,129.099458,아파트,동해푸르지오,강원도,동해시,평릉동,30000,26500,0,0,0.0,2022,9,20000,2022,4,19500,2021,5,14000
346,37.533071,129.111512,아파트,동해하나리움,강원도,동해시,평릉동,18500,16500,0,0,0.0,2023,5,12000,2022,12,17400,2022,9,17800
347,37.530482,129.099446,아파트,렉시움,강원도,동해시,평릉동,26000,26000,0,0,0.0,2023,7,31500,2023,6,25700,2023,5,31500
348,37.532057,129.114914,아파트,코아루디오션,강원도,동해시,평릉동,45000,29500,27000,25000,0.6,2021,12,24000,2021,11,24000,2021,9,22500
349,37.49935,129.107144,아파트,동아더프라임1단지,강원도,동해시,효가동,23000,16500,0,0,0.0,2023,6,16000,2023,4,15600,2022,8,14000
350,37.498903,129.107692,아파트,동아더프라임2단지,강원도,동해시,효가동,24000,23000,10000,10000,0.4166666666666667,2023,1,15100,2022,12,14300,2022,11,14800
351,37.496281,129.108693,아파트,동해명보2차,강원도,동해시,효가동,8500,7500,0,0,0.0,2023,6,7000,2022,11,7250,2022,9,5800
352,37.497586,129.108459,아파트,명보,강원도,동해시,효가동,0,0,0,0,0,2023,5,2150,2023,1,3200,2022,8,3200
353,37.495055,129.114253,아파트,아델리움희담재,강원도,동해시,효가동,0,0,19800,13990,0,0,0,0,0,0,0,0,0,0
354,37.505277,129.107636,아파트,유존,강원도,동해시,효가동,0,0,0,0,0,2023,7,3000,2023,6,2600,2023,5,3000
355,37.466674,129.163041,아파트,유촌양지,강원도,삼척시,갈천동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,37.462089,129.160341,아파트,트루엘시그니처,강원도,삼척시,갈천동,80750,25000,26000,15000,0.3219814241486068,2023,3,20750,2022,11,22900,2022,9,16700
357,37.435995,129.146432,아파트,삼척건지코아루플러스,강원도,삼척시,건지동,24300,22800,0,0,0.0,2023,6,16700,2022,4,16000,2021,4,15200
358,37.452765,129.171501,아파트,e편한세상삼척교동,강원도,삼척시,교동,35000,19800,23000,23000,0.6571428571428571,2023,7,19400,2023,6,19800,2023,3,20100
359,37.448398,129.179638,아파트,강부2차,강원도,삼척시,교동,7000,7000,0,0,0.0,2023,7,4900,2023,4,6000,2023,2,6500
360,37.452391,129.175296,아파트,교동지웰,강원도,삼척시,교동,28000,17500,0,0,0.0,2023,5,17300,2023,2,18000,2023,1,18500
361,37.449452,129.174196,아파트,교동청솔,강원도,삼척시,교동,9800,8600,0,0,0.0,2023,6,8300,2023,5,8600,2023,3,9850
362,37.451145,129.176144,아파트,교동코아루,강원도,삼척시,교동,21500,9000,0,0,0.0,2023,7,9400,2023,6,9400,2023,5,9400
363,37.456304,129.165634,아파트,동부,강원도,삼척시,교동,13000,9000,0,0,0.0,2023,5,8500,2023,3,10000,0,0,0
364,37.447428,129.164909,아파트,동화2차,강원도,삼척시,교동,0,0,0,0,0,2021,9,7150,2020,6,7500,2017,10,10000
365,37.447937,129.16259,아파트,두원3차,강원도,삼척시,교동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,37.448262,129.162545,아파트,두원4차,강원도,삼척시,교동,19000,19000,0,0,0.0,0,0,0,0,0,0,0,0,0
367,37.44978,129.17585,아파트,신동아,강원도,삼척시,교동,12000,11500,0,0,0.0,2023,6,12000,2023,5,11900,2023,4,10900
368,37.448293,129.164037,아파트,우평아트리움(도시형),강원도,삼척시,교동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,37.451006,129.170999,아파트,코아루타워,강원도,삼척시,교동,28000,18500,0,0,0.0,2023,6,18000,2023,5,17200,2023,4,18000
370,37.45014,129.169291,아파트,현대,강원도,삼척시,교동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,37.379567,129.227696,아파트,동산,강원도,삼척시,근덕면,0,0,0,0,0,2023,6,5600,2022,10,7300,2022,1,5600
372,37.382442,129.229903,아파트,"삼척근덕더스테이(민간임대,도시형)",강원도,삼척시,근덕면,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,37.380988,129.227694,아파트,행남,강원도,삼척시,근덕면,0,0,0,0,0,2023,2,3600,2021,7,3800,2021,5,2850
374,37.44628,129.170587,아파트,강부맨션,강원도,삼척시,남양동,0,0,0,0,0,2023,3,10200,2023,2,10800,2022,11,8858
375,37.444616,129.164908,아파트,건풍타운(주상복합),강원도,삼척시,남양동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,37.442114,129.170337,아파트,동원파크2차,강원도,삼척시,남양동,0,0,0,0,0,2012,7,3500,0,0,0,0,0,0
377,37.443755,129.170387,아파트,동화,강원도,삼척시,남양동,0,0,0,0,0,2020,6,7500,2014,4,5300,2012,12,6400
378,37.441988,129.169051,아파트,동화3차(주상복합),강원도,삼척시,남양동,0,0,0,0,0,2022,1,12700,2021,12,9900,2021,3,9400
379,37.439102,129.166974,아파트,드림팰리스(주상복합),강원도,삼척시,남양동,0,0,0,0,0,2023,7,20500,2021,7,23000,2020,8,22500
